2023-04-01 00:00:00, vault_id:1118, 99782
2023-04-01 00:00:00, vault_id:1106, 103412
2023-04-01 00:00:00, vault_id:1047, 139613
2023-04-01 00:00:00, vault_id:1145, 131068
2023-04-01 00:00:00, vault_id:1055, 124121
2023-04-01 00:00:00, vault_id:1099, 142283
2023-04-02 00:00:00, vault_id:1091, 94065
2023-04-02 00:00:00, vault_id:1102, 138174
2023-04-02 00:00:00, vault_id:1001, 128503
2023-04-02 00:00:00, vault_id:1142, 114608
2023-04-02 00:00:00, vault_id:1152, 124079
2023-04-02 00:00:00, vault_id:1085, 97079
2023-04-02 00:00:00, vault_id:1041, 129301
2023-04-02 00:00:00, vault_id:1040, 119563
2023-04-02 00:00:00, vault_id:1119, 95265
2023-04-03 00:00:00, vault_id:1103, 121186
2023-04-03 00:00:00, vault_id:1055, 110553
2023-04-03 00:00:00, vault_id:1131, 123743
2023-04-03 00:00:00, vault_id:1042, 110750
2023-04-04 00:00:00, vault_id:1113, 125326
2023-04-04 00:00:00, vault_id:1113, 122089
2023-04-04 00:00:00, vault_id:1113, 114363
2023-04-04 00:00:00, vault_id:1066, 126451
2023-04-04 00:00:00, vault_id:1066, 96579
2023-04-04 00:00:00, vault_id:1090, 126469
2023-04-04 00:00:00, vault_id:1024, 90782
2023-04-04 00:00:00, vault_id:1035, 120121
2023-04-04 00:00:00, vault_id:1044, 122941
2023-04-04 00:00:00, vault_id:1042, 118294
2023-04-05 00:00:00, vault_id:1032, 114651
2023-04-05 00:00:00, vault_id:1032, 104642
2023-04-05 00:00:00, vault_id:1032, 94056
2023-04-05 00:00:00, vault_id:1093, 137282
2023-04-05 00:00:00, vault_id:1093, 131889
2023-04-05 00:00:00, vault_id:1093, 102132
2023-04-05 00:00:00, vault_id:1044, 110148
2023-04-05 00:00:00, vault_id:1044, 96330
2023-04-05 00:00:00, vault_id:1010, 126034
2023-04-05 00:00:00, vault_id:1010, 92128
2023-04-05 00:00:00, vault_id:1041, 126403
2023-04-05 00:00:00, vault_id:1041, 115958
2023-04-05 00:00:00, vault_id:1014, 104447
2023-04-05 00:00:00, vault_id:1014, 98306
2023-04-05 00:00:00, vault_id:1120, 125306
2023-04-05 00:00:00, vault_id:1152, 129882
2023-04-05 00:00:00, vault_id:1052, 137058
2023-04-05 00:00:00, vault_id:1050, 119828
2023-04-06 00:00:00, vault_id:1120, 136327
2023-04-06 00:00:00, vault_id:1064, 100995
2023-04-06 00:00:00, vault_id:1053, 107175
2023-04-06 00:00:00, vault_id:1093, 95401
2023-04-07 00:00:00, vault_id:1033, 103126
2023-04-07 00:00:00, vault_id:1033, 100861
2023-04-07 00:00:00, vault_id:1133, 131880
2023-04-07 00:00:00, vault_id:1133, 128982
2023-04-07 00:00:00, vault_id:1011, 102044
2023-04-07 00:00:00, vault_id:1066, 109818
2023-04-07 00:00:00, vault_id:1022, 132593
2023-04-07 00:00:00, vault_id:1087, 103396
2023-04-07 00:00:00, vault_id:1065, 109583
2023-04-07 00:00:00, vault_id:1032, 133131
2023-04-07 00:00:00, vault_id:1152, 127460
2023-04-07 00:00:00, vault_id:1093, 124031
2023-04-08 00:00:00, vault_id:1400, 131168
2023-04-08 00:00:00, vault_id:1400, 113614
2023-04-08 00:00:00, vault_id:1124, 139380
2023-04-08 00:00:00, vault_id:1124, 94648
2023-04-08 00:00:00, vault_id:1118, 113008
2023-04-08 00:00:00, vault_id:1090, 133954
2023-04-08 00:00:00, vault_id:1016, 121243
2023-04-08 00:00:00, vault_id:1135, 112584
2023-04-08 00:00:00, vault_id:1069, 117281
2023-04-08 00:00:00, vault_id:1055, 110598
2023-04-08 00:00:00, vault_id:1132, 125965
2023-04-08 00:00:00, vault_id:1131, 94546
2023-04-09 00:00:00, vault_id:1080, 116288
2023-04-09 00:00:00, vault_id:1118, 124127
2023-04-09 00:00:00, vault_id:1128, 123787
2023-04-09 00:00:00, vault_id:1135, 92588
2023-04-09 00:00:00, vault_id:1146, 98561
2023-04-09 00:00:00, vault_id:3003, 126407
2023-04-09 00:00:00, vault_id:1032, 112328
2023-04-09 00:00:00, vault_id:1120, 119236
2023-04-09 00:00:00, vault_id:1053, 95070
2023-04-09 00:00:00, vault_id:1009, 112601
2023-04-10 00:00:00, vault_id:1090, 106535
2023-04-10 00:00:00, vault_id:1048, 133041
2023-04-10 00:00:00, vault_id:1124, 95200
2023-04-10 00:00:00, vault_id:1113, 136456
2023-04-10 00:00:00, vault_id:1035, 117040
2023-04-10 00:00:00, vault_id:1001, 121502
2023-04-10 00:00:00, vault_id:1132, 140789
2023-04-10 00:00:00, vault_id:1098, 107763
2023-04-10 00:00:00, vault_id:2000, 115386
2023-04-10 00:00:00, vault_id:1043, 136789
2023-04-11 00:00:00, vault_id:1090, 134915
2023-04-11 00:00:00, vault_id:1090, 110750
2023-04-11 00:00:00, vault_id:1090, 93554
2023-04-11 00:00:00, vault_id:1040, 124401
2023-04-11 00:00:00, vault_id:1040, 123618
2023-04-11 00:00:00, vault_id:1040, 107243
2023-04-11 00:00:00, vault_id:1093, 129784
2023-04-11 00:00:00, vault_id:1093, 120894
2023-04-11 00:00:00, vault_id:1092, 113234
2023-04-11 00:00:00, vault_id:1092, 95097
2023-04-11 00:00:00, vault_id:1036, 126547
2023-04-11 00:00:00, vault_id:1036, 108819
2023-04-11 00:00:00, vault_id:1066, 93159
2023-04-11 00:00:00, vault_id:1022, 125787
2023-04-11 00:00:00, vault_id:1010, 91227
2023-04-11 00:00:00, vault_id:1032, 121657
2023-04-11 00:00:00, vault_id:1142, 127632
2023-04-12 00:00:00, vault_id:1113, 91172
2023-04-12 00:00:00, vault_id:1113, 79775
2023-04-12 00:00:00, vault_id:1113, 59945
2023-04-12 00:00:00, vault_id:1096, 74397
2023-04-12 00:00:00, vault_id:1096, 60528
2023-04-12 00:00:00, vault_id:1090, 70951
2023-04-12 00:00:00, vault_id:1039, 61714
2023-04-12 00:00:00, vault_id:1105, 101803
2023-04-12 00:00:00, vault_id:1104, 81105
2023-04-12 00:00:00, vault_id:1114, 82528
2023-04-12 00:00:00, vault_id:1003, 58571
2023-04-12 00:00:00, vault_id:1055, 63465
2023-04-12 00:00:00, vault_id:1043, 58237
2023-04-13 00:00:00, vault_id:1035, 95111
2023-04-13 00:00:00, vault_id:1065, 94657
2023-04-13 00:00:00, vault_id:1054, 94669
2023-04-13 00:00:00, vault_id:1010, 94799
2023-04-13 00:00:00, vault_id:1407, 93769
2023-04-14 00:00:00, vault_id:1120, 131419
2023-04-14 00:00:00, vault_id:1120, 108759
2023-04-14 00:00:00, vault_id:1120, 106334
2023-04-14 00:00:00, vault_id:1120, 100510
2023-04-14 00:00:00, vault_id:1128, 109522
2023-04-14 00:00:00, vault_id:1128, 97030
2023-04-14 00:00:00, vault_id:1124, 131883
2023-04-14 00:00:00, vault_id:1124, 104780
2023-04-14 00:00:00, vault_id:1161, 97652
2023-04-14 00:00:00, vault_id:1161, 95992
2023-04-14 00:00:00, vault_id:1114, 130662
2023-04-14 00:00:00, vault_id:1166, 103663
2023-04-14 00:00:00, vault_id:1044, 95011
2023-04-14 00:00:00, vault_id:3001, 108118
2023-04-14 00:00:00, vault_id:1020, 94674
2023-04-14 00:00:00, vault_id:1074, 118855
2023-04-15 00:00:00, vault_id:1118, 87831
2023-04-15 00:00:00, vault_id:1118, 75301
2023-04-15 00:00:00, vault_id:1113, 57885
2023-04-15 00:00:00, vault_id:1113, 51951
2023-04-15 00:00:00, vault_id:1105, 97735
2023-04-15 00:00:00, vault_id:1054, 67475
2023-04-15 00:00:00, vault_id:1142, 72150
2023-04-15 00:00:00, vault_id:1153, 98012
2023-04-15 00:00:00, vault_id:1053, 57016
2023-04-15 00:00:00, vault_id:1052, 92553
2023-04-15 00:00:00, vault_id:1092, 101308
2023-04-16 00:00:00, vault_id:1016, 92557
2023-04-17 00:00:00, vault_id:1066, 110158
2023-04-17 00:00:00, vault_id:1066, 99097
2023-04-17 00:00:00, vault_id:1053, 133323
2023-04-17 00:00:00, vault_id:1053, 114536
2023-04-17 00:00:00, vault_id:1113, 91193
2023-04-17 00:00:00, vault_id:1113, 90459
2023-04-17 00:00:00, vault_id:1044, 104471
2023-04-17 00:00:00, vault_id:1054, 94555
2023-04-17 00:00:00, vault_id:1120, 114776
2023-04-17 00:00:00, vault_id:1060, 114312
2023-04-17 00:00:00, vault_id:1093, 129646
2023-04-17 00:00:00, vault_id:1039, 97059
2023-04-17 00:00:00, vault_id:1126, 119307
2023-04-18 00:00:00, vault_id:1118, 138871
2023-04-18 00:00:00, vault_id:1118, 127507
2023-04-18 00:00:00, vault_id:1113, 123291
2023-04-18 00:00:00, vault_id:1113, 99797
2023-04-18 00:00:00, vault_id:1033, 140873
2023-04-18 00:00:00, vault_id:1033, 135525
2023-04-18 00:00:00, vault_id:1049, 104043
2023-04-18 00:00:00, vault_id:1159, 132904
2023-04-18 00:00:00, vault_id:1124, 138560
2023-04-18 00:00:00, vault_id:1055, 136391
2023-04-18 00:00:00, vault_id:1043, 96977
2023-04-18 00:00:00, vault_id:1131, 139486
2023-04-18 00:00:00, vault_id:1064, 135117
2023-04-19 00:00:00, vault_id:1091, 130373
2023-04-19 00:00:00, vault_id:1091, 103338
2023-04-19 00:00:00, vault_id:1055, 135490
2023-04-19 00:00:00, vault_id:1131, 104012
2023-04-19 00:00:00, vault_id:1042, 136244
2023-04-19 00:00:00, vault_id:1151, 97234
2023-04-19 00:00:00, vault_id:1052, 113096
2023-04-19 00:00:00, vault_id:1050, 115306
2023-04-19 00:00:00, vault_id:1106, 107728
2023-04-19 00:00:00, vault_id:1039, 104252
2023-04-19 00:00:00, vault_id:1127, 128517
2023-04-20 00:00:00, vault_id:1132, 116786
2023-04-20 00:00:00, vault_id:1132, 103676
2023-04-20 00:00:00, vault_id:1113, 133266
2023-04-20 00:00:00, vault_id:1113, 113679
2023-04-20 00:00:00, vault_id:1120, 92776
2023-04-20 00:00:00, vault_id:1032, 108016
2023-04-20 00:00:00, vault_id:1098, 123477
2023-04-20 00:00:00, vault_id:1053, 92429
2023-04-20 00:00:00, vault_id:1064, 136413
2023-04-20 00:00:00, vault_id:1106, 100762
2023-04-20 00:00:00, vault_id:1158, 91206
2023-04-20 00:00:00, vault_id:1125, 91876
2023-04-21 00:00:00, vault_id:1127, 100620
2023-04-21 00:00:00, vault_id:1127, 99524
2023-04-21 00:00:00, vault_id:1014, 122730
2023-04-21 00:00:00, vault_id:1157, 132904
2023-04-21 00:00:00, vault_id:2014, 115783
2023-04-21 00:00:00, vault_id:1056, 107182
2023-04-21 00:00:00, vault_id:1022, 129693
2023-04-21 00:00:00, vault_id:1033, 141873
2023-04-21 00:00:00, vault_id:1054, 119774
2023-04-21 00:00:00, vault_id:1053, 123252
2023-04-21 00:00:00, vault_id:1050, 139952
2023-04-22 00:00:00, vault_id:1039, 28940
2023-04-22 00:00:00, vault_id:1123, 42322
2023-04-22 00:00:00, vault_id:1011, 64187
2023-04-22 00:00:00, vault_id:1022, 70839
2023-04-22 00:00:00, vault_id:1053, 55264
2023-04-22 00:00:00, vault_id:1094, 37233
2023-04-22 00:00:00, vault_id:1093, 72338
